marca,modelo,precio,kilometraje,year,combustible,ciudad,cat_combustible,antiguedad_auto,uso_anual_estimado,es_ecologico,categoria_precio,rango_kilometraje,tipo_marca,segmento_depreciacion
haval,H6 Deluxe 2.0 At,13500000.0,50000.0,2021,bencina,santiago,0,5,10000.0,0,medio,medio,general,depreciacion media
haval,Jolion 1.5t Elite 4x2 At 5p,13290000.0,28723.0,2024,bencina,tarapaca,0,2,14361.5,0,medio,bajo,general,baja depreciacion
honda,Cr-v Lx 2.4 At,17490000.0,82760.0,2019,bencina,santiago,0,7,11822.857142857143,0,medio,medio,general,depreciacion media
honda,Pilot Touring 3.5 4x4,14970000.0,140400.0,2016,bencina,santiago,0,10,14040.0,0,medio,alto,general,alta depreciacion
honda,Pilot Ex 3.5 4x2 At,19950000.0,61282.0,2022,bencina,santiago,0,4,15320.5,0,medio,medio,general,depreciacion media
honda,Wr-v 1.5 Ex Cvt Auto,13290000.0,39703.0,2023,bencina,santiago,0,3,13234.333333333334,0,medio,medio,general,baja depreciacion
hyundai,Atos 1.1 Ah2 4x2 Mt 5p,7190000.0,47091.0,2021,bencina,santiago,0,5,9418.2,0,bajo,medio,general,depreciacion media
hyundai,Creta At,13900000.0,55900.0,2018,bencina,santiago,0,8,6987.5,0,medio,medio,general,depreciacion media
hyundai,Grand I10 1.0 Mt,7890000.0,46900.0,2024,bencina,santiago,0,2,23450.0,0,bajo,medio,general,baja depreciacion
hyundai,I30 Gls 1.6,5980000.0,143534.0,2011,bencina,santiago,0,15,9568.933333333332,0,bajo,alto,general,alta depreciacion
hyundai,Palisade 3.5 Lx2 Premium Awd At 5p,37480000.0,22281.0,2024,bencina,antofagasta,0,2,11140.5,0,premium,bajo,general,baja depreciacion
hyundai,Tucson Mt,12450000.0,70000.0,2015,bencina,santiago,0,11,6363.636363636364,0,medio,medio,general,alta depreciacion
hyundai,Tucson Gls 4x4 2.0 At,13950000.0,117661.0,2017,diesel,santiago,1,9,13073.444444444445,0,medio,alto,general,alta depreciacion
hyundai,Tucson 2.0 Gl Advance 4x2 Mt 5p,9890000.0,84526.0,2017,bencina,tarapaca,0,9,9391.777777777777,0,bajo,medio,general,alta depreciacion
hyundai,Tucson 2.0 Value 2wd Fl Mt 5p,10990000.0,47437.0,2019,bencina,tarapaca,0,7,6776.714285714285,0,medio,medio,general,depreciacion media
hyundai,Tucson 2.0 4x2 Mt 5p,13290000.0,62856.0,2020,bencina,arica y parinacota,0,6,10476.0,0,medio,medio,general,depreciacion media
hyundai,Veloster Js Hb 2.0,14790000.0,50229.0,2019,bencina,santiago,0,7,7175.571428571428,0,medio,medio,general,depreciacion media
jac,T8 Ce Comfort 2.0t Diesel Mt 4x4,13900000.0,100000.0,2023,diesel,santiago,1,3,33333.333333333336,0,medio,alto,general,depreciacion media
jaguar,F-pace 2.0 At,19900000.0,125000.0,2018,diesel,santiago,1,8,15625.0,0,medio,alto,general,alta depreciacion
jeep,Cherokee Ltd 4x4 3.2,15290000.0,60792.0,2019,bencina,arica y parinacota,0,7,8684.57142857143,0,medio,medio,general,depreciacion media
jeep,Cherokee New Cherokee Longitude 2.,18500000.0,56000.0,2019,bencina,santiago,0,7,8000.0,0,medio,medio,general,depreciacion media
jeep,Cherokee Limited,21290000.0,90222.0,2020,bencina,santiago,0,6,15037.0,0,alto,medio,general,depreciacion media
jeep,Compass Sport,16970000.0,65500.0,2022,bencina,santiago,0,4,16375.0,0,medio,medio,general,depreciacion media
jeep,Grand Cherokee 3.6 Limited Lx 4x4 At 5p,19990000.0,104000.0,2018,bencina,santiago,0,8,13000.0,0,medio,alto,general,depreciacion media
jeep,Grand Cherokee Laredo 3.6 4x4 At,22900000.0,43000.0,2020,bencina,santiago,0,6,7166.666666666667,0,alto,medio,general,depreciacion media
jeep,Grand Cherokee Limited 4x4 3 De,35970000.0,105000.0,2023,bencina,santiago,0,3,35000.0,0,premium,alto,general,depreciacion media
jeep,Renegade 1.8 Sport 4x2 Mt 5p,12490000.0,96198.0,2022,bencina,antofagasta,0,4,24049.5,0,medio,medio,general,depreciacion media
jetour,X70 1.5,10950000.0,97663.0,2022,bencina,santiago,0,4,24415.75,0,medio,medio,general,depreciacion media
jmc,Vigus Vigus 5 4x4,10800000.0,73600.0,2022,diesel,santiago,1,4,18400.0,0,medio,medio,general,depreciacion media
jmc,Vigus 2.0 4x4 Euro6c Mt 4p,17990000.0,27911.0,2025,diesel,antofagasta,1,1,27911.0,0,medio,bajo,general,baja depreciacion
kia,Carens Ex Turbo Gdi 1.5,21990000.0,5800.0,2025,bencina,santiago,0,1,5800.0,0,alto,bajo,general,baja depreciacion
kia,Morning Ex 1.2,8990000.0,86148.0,2018,bencina,santiago,0,8,10768.5,0,bajo,medio,general,depreciacion media
kia,Morning 1.2 Ex,7900000.0,81000.0,2018,bencina,santiago,0,8,10125.0,0,bajo,medio,general,depreciacion media
kia,Morning 1.2 Ex 4x2 Hb 5mt 5p,7990000.0,92707.0,2019,bencina,antofagasta,0,7,13243.857142857143,0,bajo,medio,general,depreciacion media
kia,Rio Jb Ex 1.4 At,5150000.0,82455.0,2010,bencina,santiago,0,16,5153.4375,0,bajo,medio,general,alta depreciacion
kia,Seltos Ex Ivt 1.5 At,17950000.0,19552.0,2025,bencina,santiago,0,1,19552.0,0,medio,bajo,general,baja depreciacion
kia,Sorento 2.4 Ex 4wd 6at 5p,15990000.0,110326.0,2017,bencina,antofagasta,0,9,12258.444444444445,0,medio,alto,general,alta depreciacion
kia,Sorento Gtl Awd 3.3,19990000.0,80126.0,2018,bencina,santiago,0,8,10015.75,0,medio,medio,general,depreciacion media
kia,Sorento 2.5 Ex Gsl 2wd At6 5p,25090000.0,55850.0,2022,bencina,tarapaca,0,4,13962.5,0,alto,medio,general,depreciacion media
kia,Soul Ex 1.6,8570000.0,118000.0,2017,bencina,santiago,0,9,13111.111111111111,0,bajo,alto,general,alta depreciacion
kia,Sportage 2.0 Lx 2wd 6mt 5p,11990000.0,83855.0,2020,bencina,tarapaca,0,6,13975.833333333334,0,medio,medio,general,depreciacion media
kia,Sportage 2.0 Ex Mt 5p,16490000.0,35648.0,2022,bencina,tarapaca,0,4,8912.0,0,medio,medio,general,depreciacion media
kia,Sportage 2.0 Ex Benc 2wd 6at 5p,23990000.0,20936.0,2024,bencina,biobio,0,2,10468.0,0,alto,bajo,general,baja depreciacion
land,Rover Discovery New Discovery 3.0,24800000.0,131000.0,2018,bencina,santiago,0,8,16375.0,0,alto,alto,general,alta depreciacion
land,Rover Discovery Sport Rdynamic S,42970000.0,18000.0,2023,bencina,santiago,0,3,6000.0,0,premium,bajo,general,baja depreciacion
land,Rover Evoque 2.0 D180 Se Auto 4wd,27900000.0,90908.0,2021,diesel,santiago,1,5,18181.6,0,alto,medio,general,depreciacion media
land,Rover Range Rover 3.0 Range Rover Sport S/c,27990000.0,105896.0,2017,bencina,santiago,0,9,11766.222222222223,0,alto,alto,general,alta depreciacion
land,Rover Range Rover 3.0 V6 Se Auto 4wd,34990000.0,102945.0,2019,bencina,santiago,0,7,14706.42857142857,0,alto,alto,general,depreciacion media
land,Rover Ranger Rover Sport 3.0 Hse Sdv6,27990000.0,103000.0,2015,diesel,santiago,1,11,9363.636363636364,0,alto,alto,general,alta depreciacion
lexus,Is 3.5,16950000.0,179385.0,2014,bencina,santiago,0,12,14948.75,0,medio,alto,premium,alta depreciacion
lexus,Rx 450 3.5 Hybrid 4x4 At 5p,13990000.0,175886.0,2012,hibrido,antofagasta,2,14,12563.285714285714,1,medio,alto,premium,alta depreciacion
lexus,Rx350 3.5 V6 At 4x4,35970000.0,60400.0,2021,bencina,santiago,0,5,12080.0,0,premium,medio,premium,depreciacion media
mahindra,Pikup 2.2,11700000.0,61000.0,2018,diesel,santiago,1,8,7625.0,0,medio,medio,general,depreciacion media
maxus,D90 Luxury 2.0 Turbo,29970000.0,27000.0,2024,diesel,santiago,1,2,13500.0,0,alto,bajo,general,baja depreciacion
maxus,T60 Glx 4x4 At,15780000.0,121000.0,2018,diesel,santiago,1,8,15125.0,0,medio,alto,general,alta depreciacion
maxus,T60 Dx 4x4 2.8,10950000.0,132941.0,2022,diesel,santiago,1,4,33235.25,0,medio,alto,general,alta depreciacion
maxus,T60 Dx 4x4 2.8,9950000.0,129313.0,2022,diesel,santiago,1,4,32328.25,0,bajo,alto,general,alta depreciacion
maxus,T60 Glx 2.0 4x4 At,16500000.0,60000.0,2022,diesel,santiago,1,4,15000.0,0,medio,medio,general,depreciacion media
maxus,T60 Glx 2.0 4x4,16990000.0,53434.0,2022,diesel,santiago,1,4,13358.5,0,medio,medio,general,depreciacion media
maxus,T90 2.0 4x4 At,22950000.0,48379.0,2023,diesel,santiago,1,3,16126.333333333334,0,alto,medio,general,baja depreciacion
maxus,T90 4x4 Mt E6,16798000.0,71842.0,2024,diesel,santiago,1,2,35921.0,0,medio,medio,general,depreciacion media
mazda,2 1.5 Manual V Skyactive,11490000.0,73090.0,2021,bencina,santiago,0,5,14618.0,0,medio,medio,general,depreciacion media
mazda,3 Sport 2.0,13970000.0,75000.0,2019,bencina,santiago,0,7,10714.285714285714,0,medio,medio,general,depreciacion media
mazda,3 New 3 2.0,15250000.0,55000.0,2020,bencina,santiago,0,6,9166.666666666666,0,medio,medio,general,depreciacion media
mazda,6 New Mazda 6 At,9990000.0,115000.0,2014,bencina,araucania,0,12,9583.333333333334,0,bajo,alto,general,alta depreciacion
mazda,Bt-50 Sdx 3.2,14950000.0,103543.0,2016,diesel,santiago,1,10,10354.3,0,medio,alto,general,alta depreciacion
mazda,Cx-3 Gt 4x4 2.0,16490000.0,74906.0,2019,bencina,santiago,0,7,10700.857142857143,0,medio,medio,general,depreciacion media
mazda,Cx-5 Gt,17300000.0,107000.0,2017,bencina,santiago,0,9,11888.888888888889,0,medio,alto,general,alta depreciacion
mazda,Cx-60 3.3 Mhev Premium Sport Aw,39990000.0,34363.0,2023,diesel,antofagasta,1,3,11454.333333333334,0,premium,medio,general,baja depreciacion
mazda,Cx-60 4x4 2.5 Phev Signature,40950000.0,25120.0,2025,bencina,santiago,0,1,25120.0,0,premium,bajo,general,baja depreciacion
mazda,Cx-9 Gt 3.7 V6 4x4,10970000.0,168500.0,2014,bencina,santiago,0,12,14041.666666666666,0,medio,alto,general,alta depreciacion
mazda,Cx-9 Gt 3.7,14000000.0,109000.0,2016,bencina,santiago,0,10,10900.0,0,medio,alto,general,alta depreciacion
mercedes,A200 2.0 Turbo,22970000.0,79000.0,2020,diesel,santiago,1,6,13166.666666666666,0,alto,medio,premium,depreciacion media
mercedes,A250 A250 2.0t Amg,18280000.0,30000.0,2017,bencina,santiago,0,9,3333.3333333333335,0,medio,medio,premium,alta depreciacion
mercedes,C63 4.0 Biturbo V8,46970000.0,47120.0,2018,bencina,santiago,0,8,5890.0,0,premium,medio,premium,depreciacion media
mercedes,C63 4.0 V8 Biturbo,58970000.0,25400.0,2019,bencina,santiago,0,7,3628.5714285714284,0,premium,bajo,premium,depreciacion media
mercedes,Cla Amg Line,39970000.0,22100.0,2025,bencina,santiago,0,1,22100.0,0,premium,bajo,premium,baja depreciacion
mercedes,E400 3.0 Coupe At 2p,30990000.0,85907.0,2017,bencina,santiago,0,9,9545.222222222223,0,alto,medio,premium,alta depreciacion
mercedes,Gla200 Progressive 1.3t Amg-line,35900000.0,8000.0,2024,bencina,santiago,0,2,4000.0,0,premium,bajo,premium,baja depreciacion
mercedes,Gle Brabus,81970000.0,37600.0,2023,bencina,santiago,0,3,12533.333333333334,0,premium,medio,premium,baja depreciacion
mercedes,Ml Ml 350,8290000.0,167000.0,2008,bencina,santiago,0,18,9277.777777777777,0,bajo,alto,premium,alta depreciacion
mercedes,Ml 4matic 3.5 V6,16970000.0,147450.0,2012,bencina,santiago,0,14,10532.142857142857,0,medio,alto,premium,alta depreciacion
mercedes,Ml 3.0 Blue Tec 4matic,19500000.0,167959.0,2014,diesel,santiago,1,12,13996.583333333334,0,medio,alto,premium,alta depreciacion
mg,3 1.5 4x2 Hb At 5p,8290000.0,53780.0,2023,bencina,santiago,0,3,17926.666666666668,0,bajo,medio,general,depreciacion media
mg,Hs Dct 4x4 2.0,11500000.0,46400.0,2023,bencina,santiago,0,3,15466.666666666666,0,medio,medio,general,baja depreciacion
mg,Mg3 1.5,7750000.0,55575.0,2022,bencina,santiago,0,4,13893.75,0,bajo,medio,general,depreciacion media
mg,Zs 1.5 4x2 At 5p,8680000.0,50110.0,2021,bencina,tarapaca,0,5,10022.0,0,bajo,medio,general,depreciacion media
mini,Cooper Cooper S Hb 2.0,23980000.0,50667.0,2020,bencina,santiago,0,6,8444.5,0,alto,medio,general,depreciacion media
mini,Cooper 2.0 Auto,31990000.0,37985.0,2021,bencina,santiago,0,5,7597.0,0,alto,medio,general,depreciacion media
mini,Cooper 1.5 Turbo,21970000.0,36700.0,2022,bencina,santiago,0,4,9175.0,0,alto,medio,general,depreciacion media
mini,Cooper S Hb 2.0 At Jcw,31900000.0,25000.0,2024,bencina,santiago,0,2,12500.0,0,alto,bajo,general,baja depreciacion
mini,Cooper 1.5 Auto Essential,22890000.0,17125.0,2024,bencina,santiago,0,2,8562.5,0,alto,bajo,general,baja depreciacion
mini,Countryman Cooper S 2.0 At,31900000.0,47000.0,2024,bencina,santiago,0,2,23500.0,0,alto,medio,general,baja depreciacion
mitsubishi,Asx Asx 1.6 Mt,11480000.0,69085.0,2019,bencina,santiago,0,7,9869.285714285714,0,medio,medio,general,depreciacion media
mitsubishi,L-200 Dakar 4x4 2.4,22680000.0,45260.0,2021,diesel,santiago,1,5,9052.0,0,alto,medio,general,depreciacion media
mitsubishi,L-200 Katana Crm 4x4 2.4,13950000.0,145508.0,2021,diesel,santiago,1,5,29101.6,0,medio,alto,general,alta depreciacion
mitsubishi,L-200 Katana Cr 4x2 2.4,12300000.0,134000.0,2022,diesel,santiago,1,4,33500.0,0,medio,alto,general,alta depreciacion
mitsubishi,Montero 3.0 At,16950000.0,70334.0,2020,bencina,santiago,0,6,11722.333333333334,0,medio,medio,general,depreciacion media
mitsubishi,Outlander Phev 2.0,19970000.0,108400.0,2020,bencina,santiago,0,6,18066.666666666668,0,medio,alto,general,depreciacion media
nissan,Kicks 1.6 Advance 4x2 Mt 5p,10390000.0,111173.0,2018,bencina,antofagasta,0,8,13896.625,0,medio,alto,general,depreciacion media
nissan,Kicks 1.6 Advance,12990000.0,122117.0,2024,bencina,santiago,0,2,61058.5,0,medio,alto,general,alta depreciacion
nissan,Leaf Tekna 40kwh,16500000.0,27000.0,2022,electrico,santiago,3,4,6750.0,1,medio,bajo,general,depreciacion media
nissan,Navara 2.3d Pro4x 4x4 Dob.cab. A,25490000.0,169589.0,2022,diesel,santiago,1,4,42397.25,0,alto,alto,general,alta depreciacion
nissan,Navara 4x4 2.3 Xe,17900000.0,130900.0,2022,diesel,santiago,1,4,32725.0,0,medio,alto,general,alta depreciacion
nissan,Navara 2.3d Pro4x 4x4 Dob.cab. A,37990000.0,21740.0,2024,diesel,atacama,1,2,10870.0,0,premium,bajo,general,baja depreciacion
nissan,Np300 2.3 Dsl Auto Le 4wd,17990000.0,116000.0,2019,diesel,santiago,1,7,16571.428571428572,0,medio,alto,general,depreciacion media
nissan,Pathfinder New Pathfinder Se 2.5,7950000.0,168000.0,2013,diesel,santiago,1,13,12923.076923076924,0,bajo,alto,general,alta depreciacion
nissan,Pathfinder Advance 4x4 3.5,10550000.0,132289.0,2016,bencina,santiago,0,10,13228.9,0,medio,alto,general,alta depreciacion
nissan,Qashqai At,15295000.0,46800.0,2017,bencina,santiago,0,9,5200.0,0,medio,medio,general,alta depreciacion
nissan,Qashqai 1.3t Advance 2wd Cvt At 5,15990000.0,29830.0,2023,bencina,tarapaca,0,3,9943.333333333334,0,medio,bajo,general,baja depreciacion
nissan,Qashqai 1.3t Advance 2wd Cvt At 5,16490000.0,39912.0,2024,bencina,tarapaca,0,2,19956.0,0,medio,medio,general,baja depreciacion
nissan,Qashqai 1.3t Advance 2wd Cvt At 5,18990000.0,3426.0,2025,bencina,tarapaca,0,1,3426.0,0,medio,bajo,general,baja depreciacion
nissan,Sentra 1.8 At,14000000.0,69000.0,2020,bencina,santiago,0,6,11500.0,0,medio,medio,general,depreciacion media
nissan,Versa 1.6 Advance 4x2 Mt 4p,9990000.0,73610.0,2020,bencina,santiago,0,6,12268.333333333334,0,bajo,medio,general,depreciacion media
nissan,Versa 1.6 Sense 4x2 Mt 4p,10990000.0,113795.0,2023,bencina,antofagasta,0,3,37931.666666666664,0,medio,alto,general,depreciacion media
nissan,Versa 1.6 Sense 4x2 Mt 4p,10890000.0,135079.0,2023,bencina,santiago,0,3,45026.333333333336,0,medio,alto,general,alta depreciacion
nissan,X Trail Classic 2.5,5200000.0,175000.0,2010,bencina,santiago,0,16,10937.5,0,bajo,alto,general,alta depreciacion
nissan,X Trail At,12900000.0,100000.0,2017,bencina,santiago,0,9,11111.111111111111,0,medio,alto,general,alta depreciacion
nissan,X Trail T32 2.5 At,12950000.0,73230.0,2018,bencina,santiago,0,8,9153.75,0,medio,medio,general,depreciacion media
nissan,X Trail 2.5 Sense 4x2 Cvt Auto,13490000.0,63431.0,2019,bencina,santiago,0,7,9061.57142857143,0,medio,medio,general,depreciacion media
nissan,X Trail 2.5 Sense Mc 4x2 Cvt At 5,12490000.0,85429.0,2022,bencina,tarapaca,0,4,21357.25,0,medio,medio,general,depreciacion media
nissan,X Trail 2.5 Sense 4x2 3row Cvt At,19990000.0,33818.0,2023,bencina,antofagasta,0,3,11272.666666666666,0,medio,medio,general,baja depreciacion
nissan,X Trail 2.5 Sense Mc 4x4 2row Cvt,27990000.0,60822.0,2023,bencina,atacama,0,3,20274.0,0,alto,medio,general,depreciacion media
nissan,X Trail 2.5 Advance Mc 4x2 Cvt At,24490000.0,21301.0,2023,bencina,santiago,0,3,7100.333333333333,0,alto,bajo,general,baja depreciacion
nissan,X Trail 2.5 Sense Mc 4x4 2row Cvt,14980000.0,48752.0,2023,bencina,tarapaca,0,3,16250.666666666666,0,medio,medio,general,baja depreciacion
nissan,X Trail 1.5 E-power Exclusive Hyb,30590000.0,10135.0,2025,hibrido,tarapaca,2,1,10135.0,1,alto,bajo,general,baja depreciacion
opel,Corsa 1.2 Edition 75hp 4x2 Mt5,9490000.0,105821.0,2021,bencina,santiago,0,5,21164.2,0,bajo,alto,general,depreciacion media
opel,Corsa 1.2 T,12450000.0,13782.0,2025,bencina,santiago,0,1,13782.0,0,medio,bajo,general,baja depreciacion
opel,Crossland 1.2t Enjoy 4x2 At6 5p,10790000.0,27289.0,2021,bencina,biobio,0,5,5457.8,0,medio,bajo,general,depreciacion media
opel,Grandland Innovation,11970000.0,113000.0,2020,bencina,santiago,0,6,18833.333333333332,0,medio,alto,general,depreciacion media
opel,Grandland 1.6,12950000.0,45789.0,2021,bencina,santiago,0,5,9157.8,0,medio,medio,general,depreciacion media
peugeot,2008 Mt,11600000.0,74000.0,2017,diesel,santiago,1,9,8222.222222222223,0,medio,medio,general,alta depreciacion
peugeot,2008 1.2 Puretech 110 Hp Auto,9890000.0,90000.0,2019,bencina,santiago,0,7,12857.142857142857,0,bajo,medio,general,depreciacion media
