precio,kilometraje,anio,combustible_limpio,marca_limpia,modelo_limpio,cat_combustible,cat_marca,cat_modelo,features,scaledFeatures,prediction
48990000.0,3559.0,2025,bencina,chevrolet,silverado 6.2 zr2 r 4x4 at 4p,0,0,645,"[48990000.0,3559.0,2025.0,0.0,645.0]","[4.9136217758466385,0.07127039285221377,570.2004913330303,0.0,2.888131791330037]",2
8600000.0,36000.0,2021,bencina,chevrolet,spark lt,0,0,655,"[8600000.0,36000.0,2021.0,0.0,655.0]","[0.8625667946985321,0.7209143418599875,569.0741693748416,0.0,2.932909028404921]",0
10795000.0,60000.0,2019,bencina,chevrolet,spin mt,0,0,658,"[10795000.0,60000.0,2019.0,0.0,658.0]","[1.0827219242756574,1.2015239030999791,568.5110083957472,0.0,2.9463421995273866]",0
49990000.0,83842.0,2022,bencina,chevrolet,suburban 5.3l z71 awd at 5p,0,0,669,"[49990000.0,83842.0,2022.0,0.0,669.0]","[5.013920240346468,1.678969451395141,569.3557498643888,0.0,2.9955971603097593]",2
31980000.0,83983.0,2021,bencina,chevrolet,silverado 5.3 lt trailboss z71 4x4,0,0,112,"[31980000.0,83983.0,2021.0,0.0,112.0]","[3.2075448947045415,1.681793032567426,569.0741693748416,0.0,0.501505055238704]",2
56990000.0,38233.0,2024,bencina,chevrolet,tahoe 5.3 z71 4wd,0,0,679,"[56990000.0,38233.0,2024.0,0.0,679.0]","[5.716009491845273,0.7656310564536918,569.9189108434831,0.0,3.0403743973846433]",2
14390000.0,25381.0,2025,bencina,chevrolet,tracker 1.2 ltz p at,0,0,226,"[14390000.0,25381.0,2025.0,0.0,226.0]","[1.4432949041525438,0.5082646364096762,570.2004913330303,0.0,1.011965557892385]",3
14190000.0,30868.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14190000.0,30868.0,2025.0,0.0,10.0]","[1.423235211252578,0.6181439973481693,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,38444.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,38444.0,2025.0,0.0,10.0]","[1.4432949041525438,0.7698564155129267,570.2004913330303,0.0,0.04477723707488429]",3
13990000.0,34793.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[13990000.0,34793.0,2025.0,0.0,10.0]","[1.4031755183526122,0.6967436860092929,570.2004913330303,0.0,0.04477723707488429]",3
10990000.0,23568.0,2022,bencina,chevrolet,tracker 1.2t ls fwd mt 5p,0,0,700,"[10990000.0,23568.0,2022.0,0.0,700.0]","[1.1022801248531242,0.47195858913767186,569.3557498643888,0.0,3.1344065952419005]",0
14590000.0,24892.0,2025,bencina,chevrolet,tracker 1.2 ltz p at,0,0,226,"[14590000.0,24892.0,2025.0,0.0,226.0]","[1.4633545970525097,0.4984722165994114,570.2004913330303,0.0,1.011965557892385]",3
12700000.0,94370.0,2020,bencina,chevrolet,tracker mt,0,0,227,"[12700000.0,94370.0,2020.0,0.0,227.0]","[1.2737904991478324,1.8897968455924172,568.7925888852944,0.0,1.0164432815998734]",3
14390000.0,29543.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,29543.0,2025.0,0.0,10.0]","[1.4432949041525438,0.5916103444880447,570.2004913330303,0.0,0.04477723707488429]",3
14090000.0,38131.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14090000.0,38131.0,2025.0,0.0,10.0]","[1.413205364802595,0.7635884658184218,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,38450.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,38450.0,2025.0,0.0,10.0]","[1.4432949041525438,0.7699765679032367,570.2004913330303,0.0,0.04477723707488429]",3
9490000.0,32900.0,2015,bencina,chevrolet,tracker lt,0,0,706,"[9490000.0,32900.0,2015.0,0.0,706.0]","[0.9518324281033802,0.6588356068664886,567.3846864375586,0.0,3.161272937486831]",0
12490000.0,37150.0,2020,bencina,chevrolet,tracker ii fwd 1.8,0,0,705,"[12490000.0,37150.0,2020.0,0.0,705.0]","[1.252727821602868,0.7439435500027372,568.7925888852944,0.0,3.1567952137793425]",0
12290000.0,20203.0,2024,bencina,chevrolet,tracker 1.2t rs r 4x2 at 5p,0,0,703,"[12290000.0,20203.0,2024.0,0.0,703.0]","[1.2326681287029022,0.40457312357214803,569.9189108434831,0.0,3.1478397663643656]",0
14090000.0,43259.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14090000.0,43259.0,2025.0,0.0,10.0]","[1.413205364802595,0.8662787087367,570.2004913330303,0.0,0.04477723707488429]",3
14090000.0,35129.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14090000.0,35129.0,2025.0,0.0,10.0]","[1.413205364802595,0.7034722198666529,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,35664.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,35664.0,2025.0,0.0,10.0]","[1.4432949041525438,0.7141858080026277,570.2004913330303,0.0,0.04477723707488429]",3
14890000.0,25130.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14890000.0,25130.0,2025.0,0.0,10.0]","[1.4934441364024584,0.5032382614150412,570.2004913330303,0.0,0.04477723707488429]",3
14790000.0,24310.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14790000.0,24310.0,2025.0,0.0,10.0]","[1.4834142899524756,0.4868174347393416,570.2004913330303,0.0,0.04477723707488429]",3
11000000.0,90568.0,2018,bencina,chevrolet,tracker mt,0,0,227,"[11000000.0,90568.0,2018.0,0.0,227.0]","[1.1032831094981226,1.8136602809326485,568.2294279062,0.0,1.0164432815998734]",1
12700000.0,64044.0,2020,bencina,chevrolet,tracker ii fwd 1,0,0,704,"[12700000.0,64044.0,2020.0,0.0,704.0]","[1.2737904991478324,1.2825066141689179,568.7925888852944,0.0,3.1523174900718542]",0
11690000.0,81193.0,2021,bencina,chevrolet,tracker 1.2t premier fwd at 5p,0,0,702,"[11690000.0,81193.0,2021.0,0.0,702.0]","[1.1724890500030047,1.625922171073277,569.0741693748416,0.0,3.1433620426568774]",0
12990000.0,46383.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[12990000.0,46383.0,2025.0,0.0,10.0]","[1.3028770538527827,0.928838053291439,570.2004913330303,0.0,0.04477723707488429]",3
13990000.0,34651.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[13990000.0,34651.0,2025.0,0.0,10.0]","[1.4031755183526122,0.693900079438623,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,25304.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,25304.0,2025.0,0.0,10.0]","[1.4432949041525438,0.5067226807340313,570.2004913330303,0.0,0.04477723707488429]",3
14090000.0,37458.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14090000.0,37458.0,2025.0,0.0,10.0]","[1.413205364802595,0.750111372705317,570.2004913330303,0.0,0.04477723707488429]",3
10990000.0,54470.0,2022,bencina,chevrolet,tracker 1.2t ltz fwd mt 5p,0,0,701,"[10990000.0,54470.0,2022.0,0.0,701.0]","[1.1022801248531242,1.0907834500309312,569.3557498643888,0.0,3.1388843189493887]",0
14690000.0,31744.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14690000.0,31744.0,2025.0,0.0,10.0]","[1.4733844435024928,0.635686246333429,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,43501.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,43501.0,2025.0,0.0,10.0]","[1.4432949041525438,0.8711248551458699,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,25271.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,25271.0,2025.0,0.0,10.0]","[1.4432949041525438,0.5060618425873262,570.2004913330303,0.0,0.04477723707488429]",3
14090000.0,48210.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14090000.0,48210.0,2025.0,0.0,10.0]","[1.413205364802595,0.9654244561408333,570.2004913330303,0.0,0.04477723707488429]",3
14590000.0,24538.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14590000.0,24538.0,2025.0,0.0,10.0]","[1.4633545970525097,0.4913832255711215,570.2004913330303,0.0,0.04477723707488429]",3
14390000.0,34950.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14390000.0,34950.0,2025.0,0.0,10.0]","[1.4432949041525438,0.6998876735557379,570.2004913330303,0.0,0.04477723707488429]",3
9490000.0,57154.0,2016,bencina,chevrolet,traverse 3.6l lt fwd at 5p,0,0,711,"[9490000.0,57154.0,2016.0,0.0,711.0]","[0.9518324281033802,1.1445316192962702,567.6662669271058,0.0,3.183661556024273]",0
22490000.0,113467.0,2020,bencina,chevrolet,traverse lt 3.6,0,0,713,"[22490000.0,113467.0,2020.0,0.0,713.0]","[2.255712466601161,2.2722218785507557,568.7925888852944,0.0,3.19261700343925]",0
4500000.0,198000.0,2009,bencina,chevrolet,uplander ls van 3.9,0,0,723,"[4500000.0,198000.0,2009.0,0.0,723.0]","[0.4513430902492319,3.9650288802299314,565.6952035002755,0.0,3.2373942405141345]",1
21490000.0,26793.0,2022,diesel,chevrolet,trail blazer 2.8 ctdi premier 4x4 at 5,1,0,707,"[21490000.0,26793.0,2022.0,0.0,707.0]","[2.155414002101332,0.5365404989292957,569.3557498643888,0.0,3.1657506611943194]",0
37490000.0,55283.0,2024,bencina,chevrolet,traverse 3.6l rs awd at 5p,0,0,712,"[37490000.0,55283.0,2024.0,0.0,712.0]","[3.760189434098601,1.107064098917936,569.9189108434831,0.0,3.188139279731762]",2
6590000.0,211201.0,2017,diesel,citroen,c-elysée hdi 1.6,1,16,339,"[6590000.0,211201.0,2017.0,16.0,339.0]","[0.6609668810538752,4.229384164310312,567.9478474166528,1.3306971846990274,1.5179483368385775]",1
13990000.0,33698.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[13990000.0,33698.0,2025.0,0.0,10.0]","[1.4031755183526122,0.6748158747777183,570.2004913330303,0.0,0.04477723707488429]",3
14790000.0,23431.0,2025,bencina,chevrolet,tracker 1.2t ltz r 4x2 at 5p,0,0,10,"[14790000.0,23431.0,2025.0,0.0,10.0]","[1.4834142899524756,0.46921510955892687,570.2004913330303,0.0,0.04477723707488429]",3
23490000.0,48914.0,2021,bencina,chevrolet,traverse 3.6 premier awd,0,0,710,"[23490000.0,48914.0,2021.0,0.0,710.0]","[2.3560109311009905,0.9795223366038731,569.0741693748416,0.0,3.179183832316785]",0
8280000.0,90000.0,2019,diesel,citroen,c-elysse c-elysee 1.6 manual hdi 9,1,16,338,"[8280000.0,90000.0,2019.0,16.0,338.0]","[0.8304712860585868,1.802285854649969,568.5110083957472,1.3306971846990274,1.513470613131089]",0
15790000.0,64898.0,2023,bencina,citroen,c4 1.2 puretech feel 4x2 130,0,16,340,"[15790000.0,64898.0,2023.0,16.0,340.0]","[1.5837127544523049,1.2996083043897075,569.6373303539359,1.3306971846990274,1.522426060546066]",0
15500000.0,110343.0,2017,bencina,dodge,journey at,0,31,484,"[15500000.0,110343.0,2017.0,31.0,484.0]","[1.5546261997473545,2.209662533996017,567.9478474166528,2.5782257953543657,2.1672182744243997]",0
14500000.0,128600.0,2017,bencina,dodge,journey 2.4,0,31,483,"[14500000.0,128600.0,2017.0,31.0,483.0]","[1.454327735247525,2.5752662323109554,567.9478474166528,2.5782257953543657,2.1627405507169115]",0
25990000.0,14542.0,2023,diesel,ds,ds7 crossback 2.0 opera bluehdi 180 4x2,1,42,405,"[25990000.0,14542.0,2023.0,42.0,405.0]","[2.606757092350564,0.29120934331466497,569.6373303539359,3.493080109834947,1.8134781015328139]",0
19990000.0,67494.0,2019,bencina,dodge,durango 3.6 sxt 4x4 at 5p,0,31,407,"[19990000.0,67494.0,2019.0,31.0,407.0]","[2.004966305351588,1.3515942385971667,568.5110083957472,2.5782257953543657,1.8224335489477907]",0
16970000.0,61200.0,2023,diesel,citroen,c5 1.5 turbo,1,16,342,"[16970000.0,61200.0,2023.0,16.0,342.0]","[1.7020649425621035,1.225554381161979,569.6373303539359,1.3306971846990274,1.5313815079610429]",0
18090000.0,73428.0,2023,bencina,exeed,txl 2.0t unlimited 4x2 dct at,0,40,721,"[18090000.0,73428.0,2023.0,40.0,721.0]","[1.8143992228019123,1.4704249526137545,569.6373303539359,3.3267429617475686,3.2284387930991576]",0
11800000.0,44000.0,2019,bencina,fiat,500x 1.4 cross turbo 4x4 170cv,0,37,277,"[11800000.0,44000.0,2019.0,37.0,277.0]","[1.183521881097986,0.8811175289399847,568.5110083957472,3.077237239616501,1.2403294669742948]",0
13990000.0,43800.0,2020,diesel,ford,ecosport 1.5,1,1,412,"[13990000.0,43800.0,2020.0,1.0,412.0]","[1.4031755183526122,0.8771124492629848,568.7925888852944,0.08316857404368921,1.8448221674852328]",3
18490000.0,21000.0,2020,bencina,ford,ecosport storm 4x4 2.0,0,1,416,"[18490000.0,21000.0,2020.0,1.0,416.0]","[1.8545186086018441,0.42053336608499275,568.7925888852944,0.08316857404368921,1.8627330623151865]",3
20990000.0,92834.0,2022,bencina,ford,bronco 1.5 big bend auto 4wd,0,1,335,"[20990000.0,92834.0,2022.0,1.0,335.0]","[2.1052647698514173,1.8590378336730577,569.3557498643888,0.08316857404368921,1.5000374420086238]",3
12245000.0,83000.0,2018,bencina,ford,ecosport freestyle 1.5,0,1,415,"[12245000.0,83000.0,2018.0,1.0,415.0]","[1.2281546978004099,1.6621080659549712,568.2294279062,0.08316857404368921,1.858255338607698]",1
13395000.0,45000.0,2020,bencina,ford,ecosport ecosport,0,1,414,"[13395000.0,45000.0,2020.0,1.0,414.0]","[1.3434979319752136,0.9011429273249845,568.7925888852944,0.08316857404368921,1.8537776149002096]",3
16900000.0,55000.0,2018,bencina,ford,escape at,0,1,131,"[16900000.0,55000.0,2018.0,1.0,131.0]","[1.6950440500471153,1.101396911174981,568.2294279062,0.08316857404368921,0.5865818056809843]",3
15945000.0,63000.0,2019,bencina,ford,escape at,0,1,131,"[15945000.0,63000.0,2019.0,1.0,131.0]","[1.5992590164497784,1.2616000982549782,568.5110083957472,0.08316857404368921,0.5865818056809843]",3
12990000.0,152406.0,2017,bencina,ford,edge 3.5 awd,0,1,418,"[12990000.0,152406.0,2017.0,1.0,418.0]","[1.3028770538527827,3.051990866264257,567.9478474166528,0.08316857404368921,1.8716885097301634]",1
27700000.0,45531.0,2021,bencina,ford,edge sel awd 2.0,0,1,419,"[27700000.0,45531.0,2021.0,1.0,419.0]","[2.7782674666452722,0.9117764138674193,569.0741693748416,0.08316857404368921,1.8761662334376519]",2
18900000.0,40000.0,2023,bencina,exeed,vx unlimited 4x4 2.0,0,40,742,"[18900000.0,40000.0,2023.0,40.0,742.0]","[1.895640979046774,0.8010159353999862,569.6373303539359,3.3267429617475686,3.3224709909564143]",0
6690000.0,147000.0,2018,bencina,fiat,strada strada trekking dcab 1.4,0,37,667,"[6690000.0,147000.0,2018.0,37.0,667.0]","[0.6709967275038581,2.9437335625949492,568.2294279062,3.077237239616501,2.9866417128947824]",0
11580000.0,53870.0,2019,bencina,ford,ecosport 1.5 lts,0,1,413,"[11580000.0,53870.0,2019.0,1.0,413.0]","[1.1614562189080235,1.0787682109999313,568.5110083957472,0.08316857404368921,1.8492998911927212]",3
9690000.0,86000.0,2020,bencina,ford,ecosport titanium 1.5,0,1,417,"[9690000.0,86000.0,2020.0,1.0,417.0]","[0.9718921210033461,1.7221842611099702,568.7925888852944,0.08316857404368921,1.867210786022675]",1
16850000.0,63000.0,2020,bencina,ford,escape at,0,1,131,"[16850000.0,63000.0,2020.0,1.0,131.0]","[1.690029126822124,1.2616000982549782,568.7925888852944,0.08316857404368921,0.5865818056809843]",3
24900000.0,65263.0,2021,bencina,ford,escape titanium 4x4 2.0,0,1,425,"[24900000.0,65263.0,2021.0,1.0,425.0]","[2.49743176604575,1.3069175748002324,569.0741693748416,0.08316857404368921,1.9030325756825823]",3
11270000.0,159000.0,2015,bencina,ford,explorer ecoboost,0,1,183,"[11270000.0,159000.0,2015.0,1.0,183.0]","[1.1303636949130764,3.184038343214945,567.3846864375586,0.08316857404368921,0.8194234384703826]",1
19590000.0,67000.0,2017,bencina,ford,explorer xlt,0,1,430,"[19590000.0,67000.0,2017.0,1.0,430.0]","[1.9648469195516562,1.341701691794977,567.9478474166528,0.08316857404368921,1.9254211942200246]",1
21990000.0,60635.0,2019,bencina,ford,explorer 2.3 limited ecoboost 4x4,0,1,428,"[21990000.0,60635.0,2019.0,1.0,428.0]","[2.2055632343512466,1.214240031074454,568.5110083957472,0.08316857404368921,1.9164657468050477]",0
24000000.0,100622.0,2017,bencina,ford,f-150 lariat 4x4 5.0,0,1,434,"[24000000.0,100622.0,2017.0,1.0,434.0]","[2.4071631479959037,2.0149956362954353,567.9478474166528,0.08316857404368921,1.9433320890499783]",1
39970000.0,33000.0,2025,bencina,ford,explorer xlt 4x4,0,1,431,"[39970000.0,33000.0,2025.0,1.0,431.0]","[4.008929626058178,0.6608381467049885,570.2004913330303,0.08316857404368921,1.929898917927513]",2
27380000.0,46037.0,2019,bencina,ford,explorer ecoboost,0,1,183,"[27380000.0,46037.0,2019.0,1.0,183.0]","[2.7461719580053265,0.9219092654502291,568.5110083957472,0.08316857404368921,0.8194234384703826]",3
26980000.0,136000.0,2019,bencina,ford,explorer explorer ecoboost ltd 2.3,0,1,429,"[26980000.0,136000.0,2019.0,1.0,429.0]","[2.7060525722053947,2.723454180359953,568.5110083957472,0.08316857404368921,1.920943470512536]",1
48400000.0,9400.0,2022,bencina,ford,f-150 lariat 4x4 at 5.0,0,1,435,"[48400000.0,9400.0,2022.0,1.0,435.0]","[4.854445681791739,0.18823874481899674,569.3557498643888,0.08316857404368921,1.9478098127574668]",2
24950000.0,162484.0,2017,bencina,ford,f-150 platinum 4x4 3.5,0,1,184,"[24950000.0,162484.0,2017.0,1.0,184.0]","[2.5024466892707413,3.2538068311882835,567.9478474166528,0.08316857404368921,0.823901162177871]",1
30990000.0,103000.0,2019,bencina,ford,f-150 lariat,0,1,433,"[30990000.0,103000.0,2019.0,1.0,433.0]","[3.1082494148497104,2.0626160336549644,568.5110083957472,0.08316857404368921,1.93885436534249]",2
18950000.0,186134.0,2018,bencina,ford,f-150 xlt 4x4 5.0,0,1,186,"[18950000.0,186134.0,2018.0,1.0,186.0]","[1.9006559022717655,3.7274075029935254,568.2294279062,0.08316857404368921,0.8328566095928478]",1
44970000.0,47400.0,2024,bencina,ford,f-150 lariat sport 5.0 4x4,0,1,436,"[44970000.0,47400.0,2024.0,1.0,436.0]","[4.510421948557324,0.9492038834489835,569.9189108434831,0.08316857404368921,1.9522875364649552]",2
31990000.0,37680.0,2020,diesel,ford,ranger ltd 4x4 3.2,1,1,211,"[31990000.0,37680.0,2020.0,1.0,211.0]","[3.2085478793495397,0.754557011146787,568.7925888852944,0.08316857404368921,0.9447997022800586]",2
24990000.0,75000.0,2020,diesel,ford,ranger xlt 4x4,1,1,147,"[24990000.0,75000.0,2020.0,1.0,147.0]","[2.506458627850735,1.501904878874974,568.7925888852944,0.08316857404368921,0.6582253850007991]",3
39900000.0,19000.0,2022,bencina,ford,f-150 xlt 4x4 5.0,0,1,186,"[39900000.0,19000.0,2022.0,1.0,186.0]","[4.00190873354319,0.3804825693149934,569.3557498643888,0.08316857404368921,0.8328566095928478]",2
25900000.0,20000.0,2021,diesel,ford,ranger xlt 4x4,1,1,147,"[25900000.0,20000.0,2021.0,1.0,147.0]","[2.5977302305455794,0.4005079676999931,569.0741693748416,0.08316857404368921,0.6582253850007991]",3
49950000.0,55254.0,2024,bencina,ford,f-150 platinum 4x4 3.5,0,1,184,"[49950000.0,55254.0,2024.0,1.0,184.0]","[5.009908301766474,1.106483362364771,569.9189108434831,0.08316857404368921,0.823901162177871]",2
9400000.0,49900.0,2019,bencina,ford,fiesta mt,0,1,440,"[9400000.0,49900.0,2019.0,1.0,440.0]","[0.9428055662983956,0.9992673794114827,568.5110083957472,0.08316857404368921,1.9701984312949088]",0
18500000.0,53000.0,2020,bencina,ford,fusion se,0,1,449,"[18500000.0,53000.0,2020.0,1.0,449.0]","[1.8555215932468423,1.0613461144049816,568.7925888852944,0.08316857404368921,2.010497944662305]",0
27300000.0,90000.0,2019,diesel,ford,ranger ltd 4x4 3.2,1,1,211,"[27300000.0,90000.0,2019.0,1.0,211.0]","[2.7381480808453404,1.802285854649969,568.5110083957472,0.08316857404368921,0.9447997022800586]",3
30900000.0,21391.0,2022,bencina,ford,ranger xlt 4x4,0,1,147,"[30900000.0,21391.0,2022.0,1.0,147.0]","[3.0992225530447257,0.4283632968535276,569.3557498643888,0.08316857404368921,0.6582253850007991]",2
23990000.0,47000.0,2022,diesel,ford,ranger xl 4x4 2.2,1,1,599,"[23990000.0,47000.0,2022.0,1.0,599.0]","[2.406160163350905,0.9411937240949837,569.3557498643888,0.08316857404368921,2.682156500785569]",0
22490000.0,5800.0,2022,diesel,ford,transit mt,1,1,708,"[22490000.0,5800.0,2022.0,1.0,708.0]","[2.255712466601161,0.11614731063299799,569.3557498643888,0.08316857404368921,3.170228384901808]",0
8913100.0,1234.0,2026,bencina,foton,wonder wonder 1.6cc,0,45,750,"[8913100.0,1234.0,2026.0,45.0,750.0]","[0.8939702439334287,0.024711341607089574,570.4820718225775,3.742585831966015,3.358292780616322]",0
17490000.0,14012.0,2025,bencina,gac,emkoo 1.5t gl 4x2 at 5p,0,43,421,"[17490000.0,14012.0,2025.0,43.0,421.0]","[1.7542201441020147,0.28059588217061515,570.2004913330303,3.576248683878636,1.8851216808526288]",0
14790000.0,52010.0,2024,bencina,geely,coolray 1.5 sport 4x2 at 5p,0,38,365,"[14790000.0,52010.0,2024.0,38.0,365.0]","[1.4834142899524756,1.041520970003832,569.9189108434831,3.1604058136601902,1.6343691532332767]",0
15950000.0,144251.0,2021,diesel,ford,ranger xls 3.2 4x4,1,1,600,"[15950000.0,144251.0,2021.0,1.0,600.0]","[1.5997605087722775,2.8886837424345853,569.0741693748416,0.08316857404368921,2.6866342244930577]",1
18950000.0,93000.0,2023,diesel,ford,ranger 4x4 2.2,1,1,598,"[18950000.0,93000.0,2023.0,1.0,598.0]","[1.9006559022717655,1.8623620498049678,569.6373303539359,0.08316857404368921,2.6776787770780808]",0
37500000.0,22800.0,2025,diesel,ford,ranger,1,1,6,"[37500000.0,22800.0,2025.0,1.0,6.0]","[3.761192418743599,0.4565790831779921,570.2004913330303,0.08316857404368921,0.026866342244930577]",2
13500000.0,37000.0,2022,bencina,ford,territory titanium 1.5 at,0,1,685,"[13500000.0,37000.0,2022.0,1.0,685.0]","[1.3540292707476957,0.7409397402449872,569.3557498643888,0.08316857404368921,3.067240739629574]",0
15500000.0,4800.0,2025,bencina,geely,coolray 1.5td dct sport,0,38,366,"[15500000.0,4800.0,2025.0,38.0,366.0]","[1.5546261997473545,0.09612191224799833,570.2004913330303,3.1604058136601902,1.6388468769407651]",0
9490000.0,75065.0,2020,bencina,great,wall haval 1.5 luxury 4x2 mt 5p,0,27,743,"[9490000.0,75065.0,2020.0,27.0,743.0]","[0.9518324281033802,1.503206529769999,568.7925888852944,2.2455514991796086,3.326948714663903]",0
21790000.0,43454.0,2022,diesel,great,wall poer poer deluxe 4x4 2.0,1,27,747,"[21790000.0,43454.0,2022.0,27.0,747.0]","[2.185503541451281,0.870183661421775,569.3557498643888,2.2455514991796086,3.3448596094938567]",0
13500000.0,50000.0,2021,bencina,haval,h6 deluxe 2.0 at,0,21,471,"[13500000.0,50000.0,2021.0,21.0,471.0]","[1.3540292707476957,1.0012699192499828,569.0741693748416,1.7465400549174734,2.10900786622705]",0
8980000.0,50344.0,2022,bencina,great,wall wingle 2.2 elite dob. cab. 4x2 m,0,27,749,"[8980000.0,50344.0,2022.0,27.0,749.0]","[0.9006802112084673,1.0081586562944225,569.3557498643888,2.2455514991796086,3.3538150569088336]",0
